group_name,group_value,metric,corr_with_class_f1,abs_corr,pair_count,row_count
source,DK1,domain_bandwise_curve_mse,0.11021098011477751,0.11021098011477751,36,36
source,DK1,coral,0.1092903213105969,0.1092903213105969,36,36
source,DK1,target_curve_activity_range,0.10355645945214674,0.10355645945214674,36,36
source,DK1,acf_distance,-0.08569832137561607,0.08569832137561607,36,36
source,DK1,raw_fisher_ratio_gap,-0.08229246673672798,0.08229246673672798,36,36
source,DK1,raw_target_fisher_ratio,0.08229246673672798,0.08229246673672798,36,36
source,DK1,source_curve_activity_range,0.07933019920039336,0.07933019920039336,36,36
source,DK1,target_curve_spread,0.04777484609423084,0.04777484609423084,36,36
source,DK1,raw_target_ndvi_q90_range_std,-0.0418999143240973,0.0418999143240973,36,36
source,DK1,target_ndvi_q90_range_std,-0.0418999143240973,0.0418999143240973,36,36
source,DK1,class_relative_curve_structure_corr,-0.04017046165876293,0.04017046165876293,36,36
source,DK1,pse_early_curve_distance,0.02306547286502071,0.02306547286502071,36,36
source,DK1,curve_spread_gap,-0.0075013422710786416,0.0075013422710786416,36,36
source,DK1,raw_source_ndvi_q90_range_std,2.6442875683844327e-16,2.6442875683844327e-16,36,36
source,DK1,source_ndvi_q90_range_std,2.6442875683844327e-16,2.6442875683844327e-16,36,36
source,DK1,raw_source_class_curve_variance_mean,nan,nan,36,36
source,DK1,raw_source_curve_activity_range,nan,nan,36,36
source,DK1,raw_source_curve_spread,nan,nan,36,36
source,DK1,raw_source_fisher_ratio,nan,nan,36,36
source,DK1,raw_source_ndvi_q90_range_mean,nan,nan,36,36
source,DK1,source_class_curve_variance_mean,nan,nan,36,36
source,DK1,source_ndvi_q90_range_mean,nan,nan,36,36
source,FR1,source_curve_spread,0.12984209081112033,0.12984209081112033,33,33
source,FR1,raw_curve_spread_gap,0.12979883213909607,0.12979883213909607,33,33
source,FR1,raw_target_curve_spread,-0.12979883213909607,0.12979883213909607,33,33
source,FR1,pse_late_curve_distance,0.1295109968701031,0.1295109968701031,33,33
source,FR1,acf_distance,0.12336797593431027,0.12336797593431027,33,33
source,FR1,class_relative_curve_structure_corr,0.12193338096292947,0.12193338096292947,33,33
source,FR1,target_curve_spread,0.11677109929011371,0.11677109929011371,33,33
source,FR1,prototype_distance,-0.11152877702518087,0.11152877702518087,33,33
source,FR1,relation_structure_distance,-0.10972773058850831,0.10972773058850831,33,33
source,FR1,class_relative_curve_structure_mse,-0.10712502276627937,0.10712502276627937,33,33
source,FR1,source_fisher_ratio,-0.10601711422069869,0.10601711422069869,33,33
source,FR1,curve_spread_gap,-0.10124797294647038,0.10124797294647038,33,33
source,FR1,raw_target_ndvi_q90_range_std,-0.09928479158883288,0.09928479158883288,33,33
source,FR1,target_ndvi_q90_range_std,-0.09928479158883288,0.09928479158883288,33,33
source,FR1,coral,0.09483657770771305,0.09483657770771305,33,33
source,FR1,raw_target_fisher_ratio,0.094674524859491,0.094674524859491,33,33
source,FR1,raw_fisher_ratio_gap,-0.09467452485949095,0.09467452485949095,33,33
source,FR1,raw_target_curve_activity_range,-0.0913262379045132,0.0913262379045132,33,33
source,FR1,raw_curve_activity_range_gap,0.09132623790451315,0.09132623790451315,33,33
source,FR1,source_curve_activity_range,0.06384302133009649,0.06384302133009649,33,33
source,FR1,pse_mid_curve_distance,0.0534192344573242,0.0534192344573242,33,33
source,FR1,class_curve_variance_mean_gap,0.04950453826550595,0.04950453826550595,33,33
source,FR1,raw_class_curve_variance_mean_gap,0.04950453826550595,0.04950453826550595,33,33
source,FR1,raw_target_class_curve_variance_mean,-0.04950453826550595,0.04950453826550595,33,33
source,FR1,target_class_curve_variance_mean,-0.04950453826550595,0.04950453826550595,33,33
source,FR1,pse_early_curve_distance,-0.047169448434788395,0.047169448434788395,33,33
source,FR1,target_curve_activity_range,0.03595064632076663,0.03595064632076663,33,33
source,FR1,target_fisher_ratio,-0.03555293077203519,0.03555293077203519,33,33
